Scalar STRESSP1 under Static for NODALGROUP 1: NODENUMBER X0  Y0  Z0  RESULT-1 RESULT-2 ... RESULT-N
384
   0.0000E+00
           0  0.0000E+00 -4.0000E+00  0.0000E+00  3.5316E+04
           2  5.2198E-01 -3.9654E+00  0.0000E+00  3.5251E+04
           4  0.0000E+00 -4.0000E+00  7.1429E-01  3.5338E+04
           6  5.2184E-01 -3.9643E+00  7.1429E-01  3.5228E+04
           8  0.0000E+00 -4.0000E+00  1.4286E+00  3.5334E+04
          10  5.2184E-01 -3.9643E+00  1.4286E+00  3.5215E+04
          12  0.0000E+00 -4.0000E+00  2.1429E+00  3.5330E+04
          14  5.2184E-01 -3.9643E+00  2.1429E+00  3.5215E+04
          16  0.0000E+00 -4.0000E+00  2.8571E+00  3.5330E+04
          18  5.2184E-01 -3.9643E+00  2.8571E+00  3.5215E+04
          20  0.0000E+00 -4.0000E+00  3.5714E+00  3.5334E+04
          22  5.2184E-01 -3.9643E+00  3.5714E+00  3.5215E+04
          24  0.0000E+00 -4.0000E+00  4.2857E+00  3.5338E+04
          26  5.2184E-01 -3.9643E+00  4.2857E+00  3.5228E+04
          28  0.0000E+00 -4.0000E+00  5.0000E+00  3.5316E+04
          30  5.2198E-01 -3.9654E+00  5.0000E+00  3.5251E+04
          32  1.0349E+00 -3.8627E+00  0.0000E+00  3.5193E+04
          34  1.0349E+00 -3.8624E+00  7.1429E-01  3.5192E+04
          36  1.0349E+00 -3.8624E+00  1.4286E+00  3.5191E+04
          38  1.0349E+00 -3.8624E+00  2.1429E+00  3.5192E+04
          40  1.0349E+00 -3.8624E+00  2.8571E+00  3.5192E+04
          42  1.0349E+00 -3.8624E+00  3.5714E+00  3.5191E+04
          44  1.0349E+00 -3.8624E+00  4.2857E+00  3.5192E+04
          46  1.0349E+00 -3.8627E+00  5.0000E+00  3.5193E+04
          48  1.5303E+00 -3.6945E+00  0.0000E+00  3.5255E+04
          50  1.5305E+00 -3.6951E+00  7.1429E-01  3.5296E+04
          52  1.5305E+00 -3.6951E+00  1.4286E+00  3.5315E+04
          54  1.5305E+00 -3.6951E+00  2.1429E+00  3.5316E+04
          56  1.5305E+00 -3.6951E+00  2.8571E+00  3.5316E+04
          58  1.5305E+00 -3.6951E+00  3.5714E+00  3.5315E+04
          60  1.5305E+00 -3.6951E+00  4.2857E+00  3.5296E+04
          62  1.5303E+00 -3.6945E+00  5.0000E+00  3.5255E+04
          64  1.9998E+00 -3.4638E+00  0.0000E+00  3.5280E+04
          66  1.9997E+00 -3.4636E+00  7.1429E-01  3.5301E+04
          68  1.9997E+00 -3.4636E+00  1.4286E+00  3.5317E+04
          70  1.9997E+00 -3.4636E+00  2.1429E+00  3.5318E+04
          72  1.9997E+00 -3.4636E+00  2.8571E+00  3.5318E+04
          74  1.9997E+00 -3.4636E+00  3.5714E+00  3.5317E+04
          76  1.9997E+00 -3.4636E+00  4.2857E+00  3.5301E+04
          78  1.9998E+00 -3.4638E+00  5.0000E+00  3.5280E+04
          80  2.4342E+00 -3.1724E+00  0.0000E+00  3.5215E+04
          82  2.4342E+00 -3.1724E+00  7.1429E-01  3.5228E+04
          84  2.4342E+00 -3.1724E+00  1.4286E+00  3.5226E+04
          86  2.4342E+00 -3.1724E+00  2.1429E+00  3.5226E+04
          88  2.4342E+00 -3.1724E+00  2.8571E+00  3.5226E+04
          90  2.4342E+00 -3.1724E+00  3.5714E+00  3.5226E+04
          92  2.4342E+00 -3.1724E+00  4.2857E+00  3.5228E+04
          94  2.4342E+00 -3.1724E+00  5.0000E+00  3.5215E+04
          96  2.8284E+00 -2.8284E+00  0.0000E+00  3.5210E+04
          98  2.8272E+00 -2.8272E+00  7.1429E-01  3.5171E+04
         100  2.8272E+00 -2.8272E+00  1.4286E+00  3.5150E+04
         102  2.8272E+00 -2.8272E+00  2.1429E+00  3.5150E+04
         104  2.8272E+00 -2.8272E+00  2.8571E+00  3.5150E+04
         106  2.8272E+00 -2.8272E+00  3.5714E+00  3.5150E+04
         108  2.8272E+00 -2.8272E+00  4.2857E+00  3.5171E+04
         110  2.8284E+00 -2.8284E+00  5.0000E+00  3.5210E+04
         112  3.1724E+00 -2.4343E+00  0.0000E+00  3.5181E+04
         114  3.1719E+00 -2.4339E+00  7.1429E-01  3.5175E+04
         116  3.1719E+00 -2.4339E+00  1.4286E+00  3.5167E+04
         118  3.1719E+00 -2.4339E+00  2.1429E+00  3.5166E+04
         120  3.1719E+00 -2.4339E+00  2.8571E+00  3.5166E+04
         122  3.1719E+00 -2.4339E+00  3.5714E+00  3.5167E+04
         124  3.1719E+00 -2.4339E+00  4.2857E+00  3.5175E+04
         126  3.1724E+00 -2.4343E+00  5.0000E+00  3.5181E+04
         128  3.4638E+00 -1.9998E+00  0.0000E+00  3.5241E+04
         130  3.4634E+00 -1.9996E+00  7.1429E-01  3.5288E+04
         132  3.4634E+00 -1.9996E+00  1.4286E+00  3.5308E+04
         134  3.4634E+00 -1.9996E+00  2.1429E+00  3.5307E+04
         136  3.4634E+00 -1.9996E+00  2.8571E+00  3.5307E+04
         138  3.4634E+00 -1.9996E+00  3.5714E+00  3.5308E+04
         140  3.4634E+00 -1.9996E+00  4.2857E+00  3.5288E+04
         142  3.4638E+00 -1.9998E+00  5.0000E+00  3.5241E+04
         144  3.6945E+00 -1.5303E+00  0.0000E+00  3.5186E+04
         146  3.6948E+00 -1.5304E+00  7.1429E-01  3.5240E+04
         148  3.6948E+00 -1.5304E+00  1.4286E+00  3.5256E+04
         150  3.6948E+00 -1.5304E+00  2.1429E+00  3.5255E+04
         152  3.6948E+00 -1.5304E+00  2.8571E+00  3.5255E+04
         154  3.6948E+00 -1.5304E+00  3.5714E+00  3.5256E+04
         156  3.6948E+00 -1.5304E+00  4.2857E+00  3.5240E+04
         158  3.6945E+00 -1.5303E+00  5.0000E+00  3.5186E+04
         160  3.8627E+00 -1.0349E+00  0.0000E+00  3.5097E+04
         162  3.8608E+00 -1.0345E+00  7.1429E-01  3.5056E+04
         164  3.8608E+00 -1.0345E+00  1.4286E+00  3.5036E+04
         166  3.8608E+00 -1.0345E+00  2.1429E+00  3.5038E+04
         168  3.8608E+00 -1.0345E+00  2.8571E+00  3.5038E+04
         170  3.8608E+00 -1.0345E+00  3.5714E+00  3.5036E+04
         172  3.8608E+00 -1.0345E+00  4.2857E+00  3.5056E+04
         174  3.8627E+00 -1.0349E+00  5.0000E+00  3.5097E+04
         176  3.9654E+00 -5.2199E-01  0.0000E+00  3.5199E+04
         178  3.9641E+00 -5.2182E-01  7.1429E-01  3.5192E+04
         180  3.9641E+00 -5.2182E-01  1.4286E+00  3.5182E+04
         182  3.9641E+00 -5.2182E-01  2.1429E+00  3.5182E+04
         184  3.9641E+00 -5.2182E-01  2.8571E+00  3.5182E+04
         186  3.9641E+00 -5.2182E-01  3.5714E+00  3.5182E+04
         188  3.9641E+00 -5.2182E-01  4.2857E+00  3.5192E+04
         190  3.9654E+00 -5.2199E-01  5.0000E+00  3.5199E+04
         192  4.0000E+00 -2.1500E-09  0.0000E+00  3.5304E+04
         194  4.0000E+00 -1.0700E-09  7.1429E-01  3.5376E+04
         196  4.0000E+00  8.5020E-12  1.4286E+00  3.5394E+04
         198  4.0000E+00  1.0900E-09  2.1429E+00  3.5391E+04
         200  4.0000E+00  2.1710E-09  2.8571E+00  3.5391E+04
         202  4.0000E+00  3.2520E-09  3.5714E+00  3.5394E+04
         204  4.0000E+00  4.3340E-09  4.2857E+00  3.5376E+04
         206  4.0000E+00  5.4150E-09  5.0000E+00  3.5304E+04
         208  3.9654E+00  5.2198E-01  0.0000E+00  3.5203E+04
         210  3.9641E+00  5.2181E-01  7.1429E-01  3.5195E+04
         212  3.9641E+00  5.2181E-01  1.4286E+00  3.5184E+04
         214  3.9641E+00  5.2181E-01  2.1429E+00  3.5184E+04
         216  3.9641E+00  5.2181E-01  2.8571E+00  3.5184E+04
         218  3.9641E+00  5.2181E-01  3.5714E+00  3.5184E+04
         220  3.9641E+00  5.2181E-01  4.2857E+00  3.5195E+04
         222  3.9654E+00  5.2198E-01  5.0000E+00  3.5203E+04
         224  3.8627E+00  1.0349E+00  0.0000E+00  3.5106E+04
         226  3.8608E+00  1.0344E+00  7.1429E-01  3.5063E+04
         228  3.8608E+00  1.0344E+00  1.4286E+00  3.5043E+04
         230  3.8608E+00  1.0344E+00  2.1429E+00  3.5044E+04
         232  3.8608E+00  1.0344E+00  2.8571E+00  3.5044E+04
         234  3.8608E+00  1.0344E+00  3.5714E+00  3.5043E+04
         236  3.8608E+00  1.0344E+00  4.2857E+00  3.5063E+04
         238  3.8627E+00  1.0349E+00  5.0000E+00  3.5106E+04
         240  3.6945E+00  1.5303E+00  0.0000E+00  3.5196E+04
         242  3.6948E+00  1.5304E+00  7.1429E-01  3.5250E+04
         244  3.6948E+00  1.5304E+00  1.4286E+00  3.5266E+04
         246  3.6948E+00  1.5304E+00  2.1429E+00  3.5265E+04
         248  3.6948E+00  1.5304E+00  2.8571E+00  3.5265E+04
         250  3.6948E+00  1.5304E+00  3.5714E+00  3.5266E+04
         252  3.6948E+00  1.5304E+00  4.2857E+00  3.5250E+04
         254  3.6945E+00  1.5303E+00  5.0000E+00  3.5196E+04
         256  3.4638E+00  1.9998E+00  0.0000E+00  3.5248E+04
         258  3.4634E+00  1.9996E+00  7.1429E-01  3.5294E+04
         260  3.4634E+00  1.9996E+00  1.4286E+00  3.5315E+04
         262  3.4634E+00  1.9996E+00  2.1429E+00  3.5314E+04
         264  3.4634E+00  1.9996E+00  2.8571E+00  3.5314E+04
         266  3.4634E+00  1.9996E+00  3.5714E+00  3.5315E+04
         268  3.4634E+00  1.9996E+00  4.2857E+00  3.5294E+04
         270  3.4638E+00  1.9998E+00  5.0000E+00  3.5248E+04
         272  3.1724E+00  2.4342E+00  0.0000E+00  3.5180E+04
         274  3.1719E+00  2.4339E+00  7.1429E-01  3.5176E+04
         276  3.1719E+00  2.4339E+00  1.4286E+00  3.5166E+04
         278  3.1719E+00  2.4339E+00  2.1429E+00  3.5166E+04
         280  3.1719E+00  2.4339E+00  2.8571E+00  3.5166E+04
         282  3.1719E+00  2.4339E+00  3.5714E+00  3.5166E+04
         284  3.1719E+00  2.4339E+00  4.2857E+00  3.5176E+04
         286  3.1724E+00  2.4342E+00  5.0000E+00  3.5180E+04
         288  2.8284E+00  2.8284E+00  0.0000E+00  3.5206E+04
         290  2.8272E+00  2.8272E+00  7.1429E-01  3.5166E+04
         292  2.8272E+00  2.8272E+00  1.4286E+00  3.5144E+04
         294  2.8272E+00  2.8272E+00  2.1429E+00  3.5144E+04
         296  2.8272E+00  2.8272E+00  2.8571E+00  3.5144E+04
         298  2.8272E+00  2.8272E+00  3.5714E+00  3.5144E+04
         300  2.8272E+00  2.8272E+00  4.2857E+00  3.5166E+04
         302  2.8284E+00  2.8284E+00  5.0000E+00  3.5206E+04
         304  2.4342E+00  3.1724E+00  0.0000E+00  3.5211E+04
         306  2.4342E+00  3.1724E+00  7.1429E-01  3.5224E+04
         308  2.4342E+00  3.1724E+00  1.4286E+00  3.5221E+04
         310  2.4342E+00  3.1724E+00  2.1429E+00  3.5221E+04
         312  2.4342E+00  3.1724E+00  2.8571E+00  3.5221E+04
         314  2.4342E+00  3.1724E+00  3.5714E+00  3.5221E+04
         316  2.4342E+00  3.1724E+00  4.2857E+00  3.5224E+04
         318  2.4342E+00  3.1724E+00  5.0000E+00  3.5211E+04
         320  1.9998E+00  3.4638E+00  0.0000E+00  3.5279E+04
         322  1.9997E+00  3.4635E+00  7.1429E-01  3.5301E+04
         324  1.9997E+00  3.4635E+00  1.4286E+00  3.5316E+04
         326  1.9997E+00  3.4635E+00  2.1429E+00  3.5317E+04
         328  1.9997E+00  3.4635E+00  2.8571E+00  3.5317E+04
         330  1.9997E+00  3.4635E+00  3.5714E+00  3.5316E+04
         332  1.9997E+00  3.4635E+00  4.2857E+00  3.5301E+04
         334  1.9998E+00  3.4638E+00  5.0000E+00  3.5279E+04
         336  1.5303E+00  3.6945E+00  0.0000E+00  3.5257E+04
         338  1.5305E+00  3.6951E+00  7.1429E-01  3.5298E+04
         340  1.5305E+00  3.6951E+00  1.4286E+00  3.5317E+04
         342  1.5305E+00  3.6951E+00  2.1429E+00  3.5318E+04
         344  1.5305E+00  3.6951E+00  2.8571E+00  3.5318E+04
         346  1.5305E+00  3.6951E+00  3.5714E+00  3.5317E+04
         348  1.5305E+00  3.6951E+00  4.2857E+00  3.5298E+04
         350  1.5303E+00  3.6945E+00  5.0000E+00  3.5257E+04
