Vector DISP under FrequencyResponse for nodeset
189
   1.0000E+01
  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00
 -7.4738E-17  7.4738E-17 -3.0284E-15
 -7.4730E-17  6.7408E-32 -3.0272E-15
 -7.4738E-17 -7.4738E-17 -3.0284E-15
  5.3014E-32  7.4730E-17 -3.0272E-15
 -9.7118E-32  7.7037E-32 -3.0260E-15
 -3.5445E-32 -7.4730E-17 -3.0272E-15
  7.4738E-17  7.4738E-17 -3.0284E-15
  7.4730E-17  1.2287E-31 -3.0272E-15
  7.4738E-17 -7.4738E-17 -3.0284E-15
  2.8209E-16 -2.8209E-16  1.2075E-14
  2.8206E-16 -2.8127E-31  1.2070E-14
  2.8209E-16  2.8209E-16  1.2075E-14
 -2.1070E-31 -2.8206E-16  1.2070E-14
  3.6582E-31 -3.0440E-31  1.2066E-14
  1.0066E-31  2.8206E-16  1.2070E-14
 -2.8209E-16 -2.8209E-16  1.2075E-14
 -2.8206E-16 -4.2318E-31  1.2070E-14
 -2.8209E-16  2.8209E-16  1.2075E-14
 -9.9475E-16  9.9475E-16 -4.5115E-14
 -9.9466E-16  1.4101E-30 -4.5101E-14
 -9.9475E-16 -9.9475E-16 -4.5115E-14
  7.7001E-31  9.9466E-16 -4.5101E-14
 -1.3190E-30  8.0119E-31 -4.5087E-14
 -1.9547E-31 -9.9466E-16 -4.5101E-14
  9.9475E-16  9.9475E-16 -4.5115E-14
  9.9466E-16  1.3332E-30 -4.5101E-14
  9.9475E-16 -9.9475E-16 -4.5115E-14
  3.4793E-15 -3.4793E-15  1.6781E-13
  3.4790E-15 -5.0167E-30  1.6776E-13
  3.4793E-15  3.4793E-15  1.6781E-13
 -5.0979E-30 -3.4790E-15  1.6776E-13
  5.7013E-30 -2.4036E-30  1.6771E-13
 -9.2893E-31  3.4790E-15  1.6776E-13
 -3.4793E-15 -3.4793E-15  1.6781E-13
 -3.4790E-15 -5.0660E-30  1.6776E-13
 -3.4793E-15  3.4793E-15  1.6781E-13
 -1.2114E-14  1.2114E-14 -6.2395E-13
 -1.2113E-14  1.8833E-29 -6.2380E-13
 -1.2114E-14 -1.2114E-14 -6.2395E-13
  1.7576E-29  1.2113E-14 -6.2380E-13
 -1.7258E-29  5.9165E-30 -6.2366E-13
  2.2771E-30 -1.2113E-14 -6.2380E-13
  1.2114E-14  1.2114E-14 -6.2395E-13
  1.2113E-14  1.6035E-29 -6.2380E-13
  1.2114E-14 -1.2114E-14 -6.2395E-13
  4.1976E-14 -4.1976E-14  2.3200E-12
  4.1974E-14 -7.9281E-29  2.3195E-12
  4.1976E-14  4.1976E-14  2.3200E-12
 -5.4401E-29 -4.1974E-14  2.3195E-12
  6.6506E-29 -1.7355E-29  2.3190E-12
 -2.3036E-29  4.1974E-14  2.3195E-12
 -4.1976E-14 -4.1976E-14  2.3200E-12
 -4.1974E-14 -6.5870E-29  2.3195E-12
 -4.1976E-14  4.1976E-14  2.3200E-12
 -1.4464E-13  1.4464E-13 -8.6262E-12
 -1.4463E-13  2.1702E-28 -8.6247E-12
 -1.4464E-13 -1.4464E-13 -8.6262E-12
  1.8967E-28  1.4463E-13 -8.6247E-12
 -1.7371E-28  4.4176E-29 -8.6232E-12
  7.4589E-29 -1.4463E-13 -8.6247E-12
  1.4464E-13  1.4464E-13 -8.6262E-12
  1.4463E-13  2.1457E-28 -8.6247E-12
  1.4464E-13 -1.4464E-13 -8.6262E-12
  4.9516E-13 -4.9516E-13  3.2074E-11
  4.9514E-13 -7.5888E-28  3.2069E-11
  4.9516E-13  4.9516E-13  3.2074E-11
 -6.4130E-28 -4.9514E-13  3.2069E-11
  6.1520E-28 -2.0195E-28  3.2065E-11
 -5.4230E-28  4.9514E-13  3.2069E-11
 -4.9516E-13 -4.9516E-13  3.2074E-11
 -4.9514E-13 -6.4371E-28  3.2069E-11
 -4.9516E-13  4.9516E-13  3.2074E-11
 -1.6821E-12  1.6821E-12 -1.1926E-10
 -1.6821E-12  2.1038E-27 -1.1924E-10
 -1.6821E-12 -1.6821E-12 -1.1926E-10
  2.4265E-27  1.6821E-12 -1.1924E-10
 -2.1085E-27  7.0682E-28 -1.1923E-10
  1.5619E-27 -1.6821E-12 -1.1924E-10
  1.6821E-12  1.6821E-12 -1.1926E-10
  1.6821E-12  2.2214E-27 -1.1924E-10
  1.6821E-12 -1.6821E-12 -1.1926E-10
  5.6619E-12 -5.6619E-12  4.4343E-10
  5.6618E-12 -7.4721E-27  4.4339E-10
  5.6619E-12  5.6619E-12  4.4343E-10
 -6.7195E-27 -5.6618E-12  4.4339E-10
  3.4113E-27 -3.6351E-27  4.4334E-10
 -3.4360E-27  5.6618E-12  4.4339E-10
 -5.6619E-12 -5.6619E-12  4.4343E-10
 -5.6618E-12 -4.0390E-27  4.4339E-10
 -5.6619E-12  5.6619E-12  4.4343E-10
 -1.8843E-11  1.8843E-11 -1.6488E-09
 -1.8842E-11  2.4152E-26 -1.6486E-09
 -1.8843E-11 -1.8843E-11 -1.6488E-09
  2.3395E-26  1.8842E-11 -1.6486E-09
 -1.2479E-26  1.5043E-26 -1.6485E-09
