# node 42619
  0.000000e+00  5.2467E+02
  2.160000e+01 -5.2464E+02
  4.320000e+01  5.2460E+02
  6.480000e+01 -5.2457E+02
  8.640000e+01  5.2453E+02
  1.080000e+02 -5.2450E+02
  1.296000e+02  5.2447E+02
  1.512000e+02 -5.2443E+02
  1.728000e+02  5.2440E+02
  1.944000e+02 -5.2437E+02
  2.160000e+02  5.2433E+02
  2.376000e+02 -5.2430E+02
  2.592000e+02  5.2426E+02
  2.808000e+02 -5.2423E+02
  3.024000e+02  5.2420E+02
  3.240000e+02 -5.2416E+02
  3.456000e+02  5.2413E+02
  3.672000e+02 -5.2409E+02
  3.888000e+02  5.2406E+02
  4.104000e+02 -5.2403E+02
  4.320000e+02  5.2399E+02
  4.536000e+02 -5.2396E+02
  4.752000e+02  5.2392E+02
  4.968000e+02 -5.2389E+02
  5.184000e+02  5.2386E+02
  5.400000e+02 -5.2382E+02
  5.616000e+02  5.2379E+02
  5.832000e+02 -5.2376E+02
  6.048000e+02  5.2372E+02
  6.264000e+02 -5.2369E+02
  6.480000e+02  5.2365E+02
  6.696000e+02 -5.2362E+02
  6.912000e+02  5.2359E+02
  7.128000e+02 -5.2355E+02
  7.344000e+02  5.2352E+02
  7.560000e+02 -5.2349E+02
  7.776000e+02  5.2345E+02
  7.992000e+02 -5.2342E+02
  8.208000e+02  5.2338E+02
  8.424000e+02 -5.2335E+02
  8.640000e+02  5.2332E+02
  8.856000e+02 -5.2328E+02
  9.072000e+02  5.2325E+02
  9.288000e+02 -5.2321E+02
  9.504000e+02  5.2318E+02
  9.720000e+02 -5.2315E+02
  9.936000e+02  5.2311E+02
  1.015200e+03 -5.2308E+02
  1.036800e+03  5.2305E+02
  1.058400e+03 -5.2301E+02
  1.080000e+03  5.2298E+02
  1.101600e+03 -5.2294E+02
  1.123200e+03  5.2291E+02
  1.144800e+03 -5.2288E+02
  1.166400e+03  5.2284E+02
  1.188000e+03 -5.2281E+02
  1.209600e+03  5.2278E+02
  1.231200e+03 -5.2274E+02
  1.252800e+03  5.2271E+02
  1.274400e+03 -5.2267E+02
  1.296000e+03  5.2264E+02
  1.317600e+03 -5.2261E+02
  1.339200e+03  5.2257E+02
  1.360800e+03 -5.2254E+02
  1.382400e+03  5.2251E+02
  1.404000e+03 -5.2247E+02
  1.425600e+03  5.2244E+02
  1.447200e+03 -5.2240E+02
  1.468800e+03  5.2237E+02
  1.490400e+03 -5.2234E+02
  1.512000e+03  5.2230E+02
  1.533600e+03 -5.2227E+02
  1.555200e+03  5.2224E+02
  1.576800e+03 -5.2220E+02
  1.598400e+03  5.2217E+02
  1.620000e+03 -5.2213E+02
  1.641600e+03  5.2210E+02
  1.663200e+03 -5.2207E+02
  1.684800e+03  5.2203E+02
  1.706400e+03 -5.2200E+02
  1.728000e+03  5.2197E+02
  1.749600e+03 -5.2193E+02
  1.771200e+03  5.2190E+02
  1.792800e+03 -5.2186E+02
  1.814400e+03  5.2183E+02
  1.836000e+03 -5.2180E+02
  1.857600e+03  5.2176E+02
  1.879200e+03 -5.2173E+02
  1.900800e+03  5.2170E+02
  1.922400e+03 -5.2166E+02
  1.944000e+03  5.2163E+02
  1.965600e+03 -5.2160E+02
  1.987200e+03  5.2156E+02
  2.008800e+03 -5.2153E+02
  2.030400e+03  5.2149E+02
  2.052000e+03 -5.2146E+02
  2.073600e+03  5.2143E+02
  2.095200e+03 -5.2139E+02
  2.116800e+03  5.2136E+02
  2.138400e+03 -5.2133E+02
  2.160000e+03  5.2129E+02
  2.181600e+03 -5.2126E+02
  2.203200e+03  5.2122E+02
  2.224800e+03 -5.2119E+02
  2.246400e+03  5.2116E+02
  2.268000e+03 -5.2112E+02
  2.289600e+03  5.2109E+02
  2.311200e+03 -5.2106E+02
  2.332800e+03  5.2102E+02
  2.354400e+03 -5.2099E+02
  2.376000e+03  5.2096E+02
  2.397600e+03 -5.2092E+02
  2.419200e+03  5.2089E+02
  2.440800e+03 -5.2085E+02
  2.462400e+03  5.2082E+02
  2.484000e+03 -5.2079E+02
  2.505600e+03  5.2075E+02
  2.527200e+03 -5.2072E+02
  2.548800e+03  5.2069E+02
  2.570400e+03 -5.2065E+02
  2.592000e+03  5.2062E+02
  2.613600e+03 -5.2059E+02
  2.635200e+03  5.2055E+02
  2.656800e+03 -5.2052E+02
  2.678400e+03  5.2048E+02
  2.700000e+03 -5.2045E+02
  2.721600e+03  5.2042E+02
  2.743200e+03 -5.2038E+02
  2.764800e+03  5.2035E+02
  2.786400e+03 -5.2032E+02
  2.808000e+03  5.2028E+02
  2.829600e+03 -5.2025E+02
  2.851200e+03  5.2022E+02
  2.872800e+03 -5.2018E+02
  2.894400e+03  5.2015E+02
  2.916000e+03 -5.2011E+02
  2.937600e+03  5.2008E+02
  2.959200e+03 -5.2005E+02
  2.980800e+03  5.2001E+02
  3.002400e+03 -5.1998E+02
  3.024000e+03  5.1995E+02
  3.045600e+03 -5.1991E+02
  3.067200e+03  5.1988E+02
  3.088800e+03 -5.1985E+02
  3.110400e+03  5.1981E+02
  3.132000e+03 -5.1978E+02
  3.153600e+03  5.1975E+02
  3.175200e+03 -5.1971E+02
  3.196800e+03  5.1968E+02
  3.218400e+03 -5.1964E+02
  3.240000e+03  5.1961E+02
  3.261600e+03 -5.1958E+02
  3.283200e+03  5.1954E+02
  3.304800e+03 -5.1951E+02
  3.326400e+03  5.1948E+02
  3.348000e+03 -5.1944E+02
  3.369600e+03  5.1941E+02
  3.391200e+03 -5.1938E+02
  3.412800e+03  5.1934E+02
  3.434400e+03 -5.1931E+02
  3.456000e+03  5.1928E+02
  3.477600e+03 -5.1924E+02
  3.499200e+03  5.1921E+02
  3.520800e+03 -5.1918E+02
  3.542400e+03  5.1914E+02
  3.564000e+03 -5.1911E+02
  3.585600e+03  5.1907E+02
  3.607200e+03 -5.1904E+02
  3.628800e+03  5.1901E+02
  3.650400e+03 -5.1897E+02
  3.672000e+03  5.1894E+02
  3.693600e+03 -5.1891E+02
  3.715200e+03  5.1887E+02
  3.736800e+03 -5.1884E+02
  3.758400e+03  5.1881E+02
  3.780000e+03 -5.1877E+02
  3.801600e+03  5.1874E+02
  3.823200e+03 -5.1871E+02
  3.844800e+03  5.1867E+02
  3.866400e+03 -5.1864E+02
  3.888000e+03  5.1861E+02
  3.909600e+03 -5.1857E+02
  3.931200e+03  5.1854E+02
  3.952800e+03 -5.1850E+02
  3.974400e+03  5.1847E+02
  3.996000e+03 -5.1844E+02
  4.017600e+03  5.1840E+02
  4.039200e+03 -5.1837E+02
  4.060800e+03  5.1834E+02
  4.082400e+03 -5.1830E+02
  4.104000e+03  5.1827E+02
  4.125600e+03 -5.1824E+02
  4.147200e+03  5.1820E+02
  4.168800e+03 -5.1817E+02
  4.190400e+03  5.1814E+02
  4.212000e+03 -5.1810E+02
  4.233600e+03  5.1807E+02
  4.255200e+03 -5.1804E+02
  4.276800e+03  5.1800E+02
  4.298400e+03 -5.1797E+02
  4.320000e+03  5.1794E+02
  4.341600e+03 -5.1790E+02
  4.363200e+03  5.1787E+02
  4.384800e+03 -5.1784E+02
  4.406400e+03  5.1780E+02
  4.428000e+03 -5.1777E+02
  4.449600e+03  5.1774E+02
  4.471200e+03 -5.1770E+02
  4.492800e+03  5.1767E+02
  4.514400e+03 -5.1763E+02
  4.536000e+03  5.1760E+02
  4.557600e+03 -5.1757E+02
  4.579200e+03  5.1753E+02
  4.600800e+03 -5.1750E+02
  4.622400e+03  5.1747E+02
  4.644000e+03 -5.1743E+02
  4.665600e+03  5.1740E+02
  4.687200e+03 -5.1737E+02
  4.708800e+03  5.1733E+02
  4.730400e+03 -5.1730E+02
  4.752000e+03  5.1727E+02
  4.773600e+03 -5.1723E+02
  4.795200e+03  5.1720E+02
  4.816800e+03 -5.1717E+02
  4.838400e+03  5.1713E+02
  4.860000e+03 -5.1710E+02
  4.881600e+03  5.1707E+02
  4.903200e+03 -5.1703E+02
  4.924800e+03  5.1700E+02
  4.946400e+03 -5.1697E+02
  4.968000e+03  5.1693E+02
  4.989600e+03 -5.1690E+02
  5.011200e+03  5.1687E+02
  5.032800e+03 -5.1683E+02
  5.054400e+03  5.1680E+02
  5.076000e+03 -5.1677E+02
  5.097600e+03  5.1673E+02
  5.119200e+03 -5.1670E+02
  5.140800e+03  5.1667E+02
  5.162400e+03 -5.1663E+02
  5.184000e+03  5.1660E+02
  5.205600e+03 -5.1657E+02
  5.227200e+03  5.1653E+02
  5.248800e+03 -5.1650E+02
  5.270400e+03  5.1647E+02
  5.292000e+03 -5.1643E+02
  5.313600e+03  5.1640E+02
  5.335200e+03 -5.1637E+02
  5.356800e+03  5.1633E+02
  5.378400e+03 -5.1630E+02
  5.400000e+03  5.1627E+02
  5.421600e+03 -5.1623E+02
  5.443200e+03  5.1620E+02
  5.464800e+03 -5.1617E+02
  5.486400e+03  5.1613E+02
  5.508000e+03 -5.1610E+02
  5.529600e+03  5.1607E+02
  5.551200e+03 -5.1603E+02
  5.572800e+03  5.1600E+02
  5.594400e+03 -5.1597E+02
  5.616000e+03  5.1593E+02
  5.637600e+03 -5.1590E+02
  5.659200e+03  5.1587E+02
  5.680800e+03 -5.1583E+02
  5.702400e+03  5.1580E+02
  5.724000e+03 -5.1577E+02
  5.745600e+03  5.1573E+02
  5.767200e+03 -5.1570E+02
  5.788800e+03  5.1567E+02
  5.810400e+03 -5.1563E+02
  5.832000e+03  5.1560E+02
  5.853600e+03 -5.1557E+02
  5.875200e+03  5.1553E+02
  5.896800e+03 -5.1550E+02
  5.918400e+03  5.1547E+02
  5.940000e+03 -5.1543E+02
  5.961600e+03  5.1540E+02
  5.983200e+03 -5.1537E+02
  6.004800e+03  5.1533E+02
  6.026400e+03 -5.1530E+02
  6.048000e+03  5.1527E+02
  6.069600e+03 -5.1523E+02
  6.091200e+03  5.1520E+02
  6.112800e+03 -5.1517E+02
  6.134400e+03  5.1513E+02
  6.156000e+03 -5.1510E+02
  6.177600e+03  5.1507E+02
  6.199200e+03 -5.1503E+02
  6.220800e+03  5.1500E+02
  6.242400e+03 -5.1497E+02
  6.264000e+03  5.1493E+02
  6.285600e+03 -5.1490E+02
  6.307200e+03  5.1487E+02
  6.328800e+03 -5.1483E+02
  6.350400e+03  5.1480E+02
  6.372000e+03 -5.1477E+02
  6.393600e+03  5.1473E+02
  6.415200e+03 -5.1470E+02
  6.436800e+03  5.1467E+02
  6.458400e+03 -5.1463E+02
  6.480000e+03  5.1460E+02
  6.501600e+03 -5.1457E+02
  6.523200e+03  5.1453E+02
  6.544800e+03 -5.1450E+02
  6.566400e+03  5.1447E+02
  6.588000e+03 -5.1443E+02
  6.609600e+03  5.1440E+02
  6.631200e+03 -5.1437E+02
  6.652800e+03  5.1434E+02
  6.674400e+03 -5.1430E+02
  6.696000e+03  5.1427E+02
  6.717600e+03 -5.1424E+02
  6.739200e+03  5.1420E+02
  6.760800e+03 -5.1417E+02
  6.782400e+03  5.1414E+02
  6.804000e+03 -5.1410E+02
  6.825600e+03  5.1407E+02
  6.847200e+03 -5.1404E+02
  6.868800e+03  5.1400E+02
  6.890400e+03 -5.1397E+02
  6.912000e+03  5.1394E+02
  6.933600e+03 -5.1390E+02
  6.955200e+03  5.1387E+02
  6.976800e+03 -5.1384E+02
  6.998400e+03  5.1380E+02
  7.020000e+03 -5.1377E+02
  7.041600e+03  5.1374E+02
  7.063200e+03 -5.1370E+02
  7.084800e+03  5.1367E+02
  7.106400e+03 -5.1364E+02
  7.128000e+03  5.1360E+02
  7.149600e+03 -5.1357E+02
  7.171200e+03  5.1354E+02
  7.192800e+03 -5.1351E+02
  7.214400e+03  5.1347E+02
  7.236000e+03 -5.1344E+02
  7.257600e+03  5.1341E+02
  7.279200e+03 -5.1337E+02
  7.300800e+03  5.1334E+02
  7.322400e+03 -5.1331E+02
  7.344000e+03  5.1327E+02
  7.365600e+03 -5.1324E+02
  7.387200e+03  5.1321E+02
  7.408800e+03 -5.1317E+02
  7.430400e+03  5.1314E+02
  7.452000e+03 -5.1311E+02
  7.473600e+03  5.1307E+02
  7.495200e+03 -5.1304E+02
  7.516800e+03  5.1301E+02
  7.538400e+03 -5.1297E+02
  7.560000e+03  5.1294E+02
  7.581600e+03 -5.1291E+02
  7.603200e+03  5.1288E+02
  7.624800e+03 -5.1284E+02
  7.646400e+03  5.1281E+02
  7.668000e+03 -5.1278E+02
  7.689600e+03  5.1274E+02
  7.711200e+03 -5.1271E+02
  7.732800e+03  5.1268E+02
  7.754400e+03 -5.1264E+02
  7.776000e+03  5.1261E+02
  7.797600e+03 -5.1258E+02
  7.819200e+03  5.1254E+02
  7.840800e+03 -5.1251E+02
  7.862400e+03  5.1248E+02
  7.884000e+03 -5.1245E+02
  7.905600e+03  5.1241E+02
  7.927200e+03 -5.1238E+02
  7.948800e+03  5.1235E+02
  7.970400e+03 -5.1231E+02
  7.992000e+03  5.1228E+02
  8.013600e+03 -5.1225E+02
  8.035200e+03  5.1221E+02
  8.056800e+03 -5.1218E+02
  8.078400e+03  5.1215E+02
  8.100000e+03 -5.1211E+02
  8.121600e+03  5.1208E+02
  8.143200e+03 -5.1205E+02
  8.164800e+03  5.1201E+02
  8.186400e+03 -5.1198E+02
  8.208000e+03  5.1195E+02
  8.229600e+03 -5.1192E+02
  8.251200e+03  5.1188E+02
  8.272800e+03 -5.1185E+02
  8.294400e+03  5.1182E+02
  8.316000e+03 -5.1178E+02
  8.337600e+03  5.1175E+02
  8.359200e+03 -5.1172E+02
  8.380800e+03  5.1168E+02
  8.402400e+03 -5.1165E+02
  8.424000e+03  5.1162E+02
  8.445600e+03 -5.1159E+02
  8.467200e+03  5.1155E+02
  8.488800e+03 -5.1152E+02
  8.510400e+03  5.1149E+02
  8.532000e+03 -5.1145E+02
  8.553600e+03  5.1142E+02
  8.575200e+03 -5.1139E+02
  8.596800e+03  5.1135E+02
  8.618400e+03 -5.1132E+02
  8.640000e+03  5.1129E+02
  8.661600e+03 -5.1125E+02
  8.683200e+03  5.1122E+02
  8.704800e+03 -5.1119E+02
  8.726400e+03  5.1116E+02
  8.748000e+03 -5.1112E+02
  8.769600e+03  5.1109E+02
  8.791200e+03 -5.1106E+02
  8.812800e+03  5.1102E+02
  8.834400e+03 -5.1099E+02
  8.856000e+03  5.1096E+02
  8.877600e+03 -5.1092E+02
  8.899200e+03  5.1089E+02
  8.920800e+03 -5.1086E+02
  8.942400e+03  5.1083E+02
  8.964000e+03 -5.1079E+02
  8.985600e+03  5.1076E+02
  9.007200e+03 -5.1073E+02
  9.028800e+03  5.1069E+02
  9.050400e+03 -5.1066E+02
  9.072000e+03  5.1063E+02
  9.093600e+03 -5.1059E+02
  9.115200e+03  5.1056E+02
  9.136800e+03 -5.1053E+02
  9.158400e+03  5.1050E+02
  9.180000e+03 -5.1046E+02
  9.201600e+03  5.1043E+02
  9.223200e+03 -5.1040E+02
  9.244800e+03  5.1036E+02
  9.266400e+03 -5.1033E+02
  9.288000e+03  5.1030E+02
  9.309600e+03 -5.1027E+02
  9.331200e+03  5.1023E+02
  9.352800e+03 -5.1020E+02
  9.374400e+03  5.1017E+02
  9.396000e+03 -5.1013E+02
  9.417600e+03  5.1010E+02
  9.439200e+03 -5.1007E+02
  9.460800e+03  5.1003E+02
  9.482400e+03 -5.1000E+02
  9.504000e+03  5.0997E+02
  9.525600e+03 -5.0994E+02
  9.547200e+03  5.0990E+02
  9.568800e+03 -5.0987E+02
  9.590400e+03  5.0984E+02
  9.612000e+03 -5.0980E+02
  9.633600e+03  5.0977E+02
  9.655200e+03 -5.0974E+02
  9.676800e+03  5.0971E+02
  9.698400e+03 -5.0967E+02
  9.720000e+03  5.0964E+02
  9.741600e+03 -5.0961E+02
  9.763200e+03  5.0957E+02
  9.784800e+03 -5.0954E+02
  9.806400e+03  5.0951E+02
  9.828000e+03 -5.0947E+02
  9.849600e+03  5.0944E+02
  9.871200e+03 -5.0941E+02
  9.892800e+03  5.0938E+02
  9.914400e+03 -5.0934E+02
  9.936000e+03  5.0931E+02
  9.957600e+03 -5.0928E+02
  9.979200e+03  5.0924E+02
  1.000080e+04 -5.0921E+02
  1.002240e+04  5.0918E+02
  1.004400e+04 -5.0915E+02
  1.006560e+04  5.0911E+02
  1.008720e+04 -5.0908E+02
  1.010880e+04  5.0905E+02
  1.013040e+04 -5.0901E+02
  1.015200e+04  5.0898E+02
  1.017360e+04 -5.0895E+02
  1.019520e+04  5.0892E+02
  1.021680e+04 -5.0888E+02
  1.023840e+04  5.0885E+02
  1.026000e+04 -5.0882E+02
  1.028160e+04  5.0878E+02
  1.030320e+04 -5.0875E+02
  1.032480e+04  5.0872E+02
  1.034640e+04 -5.0869E+02
  1.036800e+04  5.0865E+02
  1.038960e+04 -5.0862E+02
  1.041120e+04  5.0859E+02
  1.043280e+04 -5.0855E+02
  1.045440e+04  5.0852E+02
  1.047600e+04 -5.0849E+02
  1.049760e+04  5.0846E+02
  1.051920e+04 -5.0842E+02
  1.054080e+04  5.0839E+02
  1.056240e+04 -5.0836E+02
  1.058400e+04  5.0832E+02
  1.060560e+04 -5.0829E+02
  1.062720e+04  5.0826E+02
  1.064880e+04 -5.0823E+02
  1.067040e+04  5.0819E+02
  1.069200e+04 -5.0816E+02
  1.071360e+04  5.0813E+02
  1.073520e+04 -5.0809E+02
  1.075680e+04  5.0806E+02
  1.077840e+04 -5.0803E+02
  1.080000e+04  5.0800E+02
  1.082160e+04 -5.0796E+02
  1.084320e+04  5.0793E+02
  1.086480e+04 -5.0790E+02
  1.088640e+04  5.0786E+02
  1.090800e+04 -5.0783E+02
  1.092960e+04  5.0780E+02
  1.095120e+04 -5.0777E+02
  1.097280e+04  5.0773E+02
  1.099440e+04 -5.0770E+02
  1.101600e+04  5.0767E+02
  1.103760e+04 -5.0764E+02
  1.105920e+04  5.0760E+02
  1.108080e+04 -5.0757E+02
  1.110240e+04  5.0754E+02
  1.112400e+04 -5.0750E+02
  1.114560e+04  5.0747E+02
  1.116720e+04 -5.0744E+02
  1.118880e+04  5.0741E+02
  1.121040e+04 -5.0737E+02
  1.123200e+04  5.0734E+02
  1.125360e+04 -5.0731E+02
  1.127520e+04  5.0727E+02
  1.129680e+04 -5.0724E+02
  1.131840e+04  5.0721E+02
  1.134000e+04 -5.0718E+02
  1.136160e+04  5.0714E+02
  1.138320e+04 -5.0711E+02
  1.140480e+04  5.0708E+02
  1.142640e+04 -5.0705E+02
  1.144800e+04  5.0701E+02
  1.146960e+04 -5.0698E+02
  1.149120e+04  5.0695E+02
  1.151280e+04 -5.0691E+02
  1.153440e+04  5.0688E+02
  1.155600e+04 -5.0685E+02
  1.157760e+04  5.0682E+02
  1.159920e+04 -5.0678E+02
  1.162080e+04  5.0675E+02
  1.164240e+04 -5.0672E+02
  1.166400e+04  5.0669E+02
  1.168560e+04 -5.0665E+02
  1.170720e+04  5.0662E+02
  1.172880e+04 -5.0659E+02
  1.175040e+04  5.0655E+02
  1.177200e+04 -5.0652E+02
  1.179360e+04  5.0649E+02
  1.181520e+04 -5.0646E+02
  1.183680e+04  5.0642E+02
  1.185840e+04 -5.0639E+02
  1.188000e+04  5.0636E+02
  1.190160e+04 -5.0633E+02
  1.192320e+04  5.0629E+02
  1.194480e+04 -5.0626E+02
  1.196640e+04  5.0623E+02
  1.198800e+04 -5.0619E+02
  1.200960e+04  5.0616E+02
  1.203120e+04 -5.0613E+02
  1.205280e+04  5.0610E+02
  1.207440e+04 -5.0606E+02
  1.209600e+04  5.0603E+02
  1.211760e+04 -5.0600E+02
  1.213920e+04  5.0597E+02
  1.216080e+04 -5.0593E+02
  1.218240e+04  5.0590E+02
  1.220400e+04 -5.0587E+02
  1.222560e+04  5.0584E+02
  1.224720e+04 -5.0580E+02
  1.226880e+04  5.0577E+02
  1.229040e+04 -5.0574E+02
  1.231200e+04  5.0570E+02
  1.233360e+04 -5.0567E+02
  1.235520e+04  5.0564E+02
  1.237680e+04 -5.0561E+02
  1.239840e+04  5.0557E+02
  1.242000e+04 -5.0554E+02
  1.244160e+04  5.0551E+02
  1.246320e+04 -5.0548E+02
  1.248480e+04  5.0544E+02
  1.250640e+04 -5.0541E+02
  1.252800e+04  5.0538E+02
  1.254960e+04 -5.0535E+02
  1.257120e+04  5.0531E+02
  1.259280e+04 -5.0528E+02
  1.261440e+04  5.0525E+02
  1.263600e+04 -5.0521E+02
  1.265760e+04  5.0518E+02
  1.267920e+04 -5.0515E+02
  1.270080e+04  5.0512E+02
  1.272240e+04 -5.0508E+02
  1.274400e+04  5.0505E+02
  1.276560e+04 -5.0502E+02
  1.278720e+04  5.0499E+02
  1.280880e+04 -5.0495E+02
  1.283040e+04  5.0492E+02
  1.285200e+04 -5.0489E+02
  1.287360e+04  5.0486E+02
  1.289520e+04 -5.0482E+02
  1.291680e+04  5.0479E+02
  1.293840e+04 -5.0476E+02
  1.296000e+04  5.0473E+02
  1.298160e+04 -5.0469E+02
  1.300320e+04  5.0466E+02
  1.302480e+04 -5.0463E+02
  1.304640e+04  5.0460E+02
  1.306800e+04 -5.0456E+02
  1.308960e+04  5.0453E+02
  1.311120e+04 -5.0450E+02
  1.313280e+04  5.0446E+02
  1.315440e+04 -5.0443E+02
  1.317600e+04  5.0440E+02
  1.319760e+04 -5.0437E+02
  1.321920e+04  5.0433E+02
  1.324080e+04 -5.0430E+02
  1.326240e+04  5.0427E+02
  1.328400e+04 -5.0424E+02
  1.330560e+04  5.0420E+02
  1.332720e+04 -5.0417E+02
  1.334880e+04  5.0414E+02
  1.337040e+04 -5.0411E+02
  1.339200e+04  5.0407E+02
  1.341360e+04 -5.0404E+02
  1.343520e+04  5.0401E+02
  1.345680e+04 -5.0398E+02
  1.347840e+04  5.0394E+02
  1.350000e+04 -5.0391E+02
  1.352160e+04  5.0388E+02
  1.354320e+04 -5.0385E+02
