Scalar TEMP under Static for NODALGROUP 2: NODENUMBER X0  Y0  Z0  RESULT-1 RESULT-2 ... RESULT-N
        7137 -5.4537E+01  2.5004E+01  6.2222E+00  3.0013E+01
        7138 -5.4537E+01  2.5004E+01  7.1111E+00  3.0013E+01
        7139 -5.4537E+01  2.5004E+01  8.0000E+00  3.0013E+01
        7640 -5.3670E+01  2.6789E+01  0.0000E+00  3.0014E+01
        7641 -5.3670E+01  2.6789E+01  8.8889E-01  3.0014E+01
        7642 -5.3670E+01  2.6789E+01  1.7778E+00  3.0014E+01
        7643 -5.3670E+01  2.6789E+01  2.6667E+00  3.0014E+01
        7644 -5.3670E+01  2.6789E+01  3.5556E+00  3.0014E+01
        7645 -5.3670E+01  2.6789E+01  4.4444E+00  3.0014E+01
        7646 -5.3670E+01  2.6789E+01  5.3333E+00  3.0014E+01
        7647 -5.3670E+01  2.6789E+01  6.2222E+00  3.0014E+01
        7648 -5.3670E+01  2.6789E+01  7.1111E+00  3.0014E+01
        7649 -5.3670E+01  2.6789E+01  8.0000E+00  3.0014E+01
        8150 -5.2753E+01  2.8548E+01  0.0000E+00  3.0014E+01
        8151 -5.2753E+01  2.8548E+01  8.8889E-01  3.0014E+01
        8152 -5.2753E+01  2.8548E+01  1.7778E+00  3.0014E+01
        8153 -5.2753E+01  2.8548E+01  2.6667E+00  3.0014E+01
        8154 -5.2753E+01  2.8548E+01  3.5556E+00  3.0014E+01
        8155 -5.2753E+01  2.8548E+01  4.4444E+00  3.0014E+01
        8156 -5.2753E+01  2.8548E+01  5.3333E+00  3.0014E+01
        8157 -5.2753E+01  2.8548E+01  6.2222E+00  3.0014E+01
        8158 -5.2753E+01  2.8548E+01  7.1111E+00  3.0014E+01
        8159 -5.2753E+01  2.8548E+01  8.0000E+00  3.0014E+01
        8660 -5.1795E+01  3.0285E+01  0.0000E+00  3.0013E+01
        8661 -5.1794E+01  3.0285E+01  8.8889E-01  3.0013E+01
        8662 -5.1794E+01  3.0285E+01  1.7778E+00  3.0013E+01
        8663 -5.1794E+01  3.0285E+01  2.6667E+00  3.0013E+01
        8664 -5.1794E+01  3.0285E+01  3.5556E+00  3.0013E+01
        8665 -5.1794E+01  3.0285E+01  4.4444E+00  3.0013E+01
        8666 -5.1794E+01  3.0285E+01  5.3333E+00  3.0013E+01
        8667 -5.1794E+01  3.0285E+01  6.2222E+00  3.0013E+01
        8668 -5.1794E+01  3.0285E+01  7.1111E+00  3.0013E+01
        8669 -5.1795E+01  3.0285E+01  8.0000E+00  3.0013E+01
        9170 -5.0763E+01  3.1979E+01  0.0000E+00  3.0013E+01
        9171 -5.0752E+01  3.1972E+01  8.8889E-01  3.0014E+01
        9172 -5.0752E+01  3.1972E+01  1.7778E+00  3.0014E+01
        9173 -5.0752E+01  3.1972E+01  2.6667E+00  3.0014E+01
        9174 -5.0752E+01  3.1972E+01  3.5556E+00  3.0014E+01
        9175 -5.0752E+01  3.1972E+01  4.4444E+00  3.0014E+01
        9176 -5.0752E+01  3.1972E+01  5.3333E+00  3.0014E+01
        9177 -5.0752E+01  3.1972E+01  6.2222E+00  3.0014E+01
        9178 -5.0752E+01  3.1972E+01  7.1111E+00  3.0014E+01
        9179 -5.0763E+01  3.1979E+01  8.0000E+00  3.0013E+01
        9680 -4.9667E+01  3.3633E+01  0.0000E+00  3.0014E+01
        9681 -4.9667E+01  3.3633E+01  8.8889E-01  3.0014E+01
        9682 -4.9667E+01  3.3633E+01  1.7778E+00  3.0014E+01
        9683 -4.9667E+01  3.3633E+01  2.6667E+00  3.0014E+01
        9684 -4.9667E+01  3.3633E+01  3.5556E+00  3.0014E+01
        9685 -4.9667E+01  3.3633E+01  4.4444E+00  3.0014E+01
        9686 -4.9667E+01  3.3633E+01  5.3333E+00  3.0014E+01
        9687 -4.9667E+01  3.3633E+01  6.2222E+00  3.0014E+01
        9688 -4.9667E+01  3.3633E+01  7.1111E+00  3.0014E+01
        9689 -4.9667E+01  3.3633E+01  8.0000E+00  3.0014E+01
       10190 -4.8539E+01  3.5264E+01  0.0000E+00  3.0013E+01
       10191 -4.8539E+01  3.5264E+01  8.8889E-01  3.0013E+01
       10192 -4.8539E+01  3.5264E+01  1.7778E+00  3.0013E+01
       10193 -4.8539E+01  3.5264E+01  2.6667E+00  3.0013E+01
       10194 -4.8539E+01  3.5264E+01  3.5556E+00  3.0013E+01
       10195 -4.8539E+01  3.5264E+01  4.4444E+00  3.0013E+01
       10196 -4.8539E+01  3.5264E+01  5.3333E+00  3.0013E+01
       10197 -4.8539E+01  3.5264E+01  6.2222E+00  3.0013E+01
       10198 -4.8539E+01  3.5264E+01  7.1111E+00  3.0013E+01
       10199 -4.8539E+01  3.5264E+01  8.0000E+00  3.0013E+01
       10700 -4.7334E+01  3.6840E+01  0.0000E+00  3.0014E+01
       10701 -4.7334E+01  3.6840E+01  8.8889E-01  3.0014E+01
       10702 -4.7334E+01  3.6840E+01  1.7778E+00  3.0014E+01
       10703 -4.7334E+01  3.6840E+01  2.6667E+00  3.0014E+01
       10704 -4.7334E+01  3.6840E+01  3.5556E+00  3.0014E+01
       10705 -4.7334E+01  3.6840E+01  4.4444E+00  3.0014E+01
       10706 -4.7334E+01  3.6840E+01  5.3333E+00  3.0014E+01
       10707 -4.7334E+01  3.6840E+01  6.2222E+00  3.0014E+01
       10708 -4.7334E+01  3.6840E+01  7.1111E+00  3.0014E+01
       10709 -4.7334E+01  3.6840E+01  8.0000E+00  3.0014E+01
       11210 -4.6093E+01  3.8388E+01  0.0000E+00  3.0014E+01
       11211 -4.6093E+01  3.8388E+01  8.8889E-01  3.0014E+01
       11212 -4.6093E+01  3.8388E+01  1.7778E+00  3.0014E+01
       11213 -4.6093E+01  3.8388E+01  2.6667E+00  3.0014E+01
       11214 -4.6093E+01  3.8388E+01  3.5556E+00  3.0014E+01
       11215 -4.6093E+01  3.8388E+01  4.4444E+00  3.0014E+01
       11216 -4.6093E+01  3.8388E+01  5.3333E+00  3.0014E+01
       11217 -4.6093E+01  3.8388E+01  6.2222E+00  3.0014E+01
       11218 -4.6093E+01  3.8388E+01  7.1111E+00  3.0014E+01
       11219 -4.6093E+01  3.8388E+01  8.0000E+00  3.0014E+01
       11720 -4.4803E+01  3.9895E+01  0.0000E+00  3.0013E+01
       11721 -4.4803E+01  3.9895E+01  8.8889E-01  3.0013E+01
       11722 -4.4803E+01  3.9895E+01  1.7778E+00  3.0013E+01
       11723 -4.4803E+01  3.9895E+01  2.6667E+00  3.0013E+01
       11724 -4.4803E+01  3.9895E+01  3.5556E+00  3.0013E+01
       11725 -4.4803E+01  3.9895E+01  4.4444E+00  3.0013E+01
       11726 -4.4803E+01  3.9895E+01  5.3333E+00  3.0013E+01
       11727 -4.4803E+01  3.9895E+01  6.2222E+00  3.0013E+01
       11728 -4.4803E+01  3.9895E+01  7.1111E+00  3.0013E+01
       11729 -4.4803E+01  3.9895E+01  8.0000E+00  3.0013E+01
       12230 -4.3451E+01  4.1347E+01  0.0000E+00  3.0014E+01
       12231 -4.3451E+01  4.1347E+01  8.8889E-01  3.0014E+01
       12232 -4.3451E+01  4.1347E+01  1.7778E+00  3.0014E+01
       12233 -4.3451E+01  4.1347E+01  2.6667E+00  3.0014E+01
       12234 -4.3451E+01  4.1347E+01  3.5556E+00  3.0014E+01
       12235 -4.3451E+01  4.1347E+01  4.4444E+00  3.0014E+01
       12236 -4.3451E+01  4.1347E+01  5.3333E+00  3.0014E+01
       12237 -4.3451E+01  4.1347E+01  6.2222E+00  3.0014E+01
       12238 -4.3451E+01  4.1347E+01  7.1111E+00  3.0014E+01
       12239 -4.3451E+01  4.1347E+01  8.0000E+00  3.0014E+01
       12740 -4.2067E+01  4.2768E+01  0.0000E+00  3.0014E+01
       12741 -4.2067E+01  4.2768E+01  8.8889E-01  3.0014E+01
       12742 -4.2067E+01  4.2768E+01  1.7778E+00  3.0014E+01
       12743 -4.2067E+01  4.2768E+01  2.6667E+00  3.0014E+01
       12744 -4.2067E+01  4.2768E+01  3.5556E+00  3.0014E+01
       12745 -4.2067E+01  4.2768E+01  4.4444E+00  3.0014E+01
       12746 -4.2067E+01  4.2768E+01  5.3333E+00  3.0014E+01
       12747 -4.2067E+01  4.2768E+01  6.2222E+00  3.0014E+01
       12748 -4.2067E+01  4.2768E+01  7.1111E+00  3.0014E+01
       12749 -4.2067E+01  4.2768E+01  8.0000E+00  3.0014E+01
       13250 -4.0628E+01  4.4134E+01  0.0000E+00  3.0014E+01
       13251 -4.0628E+01  4.4134E+01  8.8889E-01  3.0014E+01
       13252 -4.0628E+01  4.4134E+01  1.7778E+00  3.0014E+01
       13253 -4.0628E+01  4.4134E+01  2.6667E+00  3.0014E+01
       13254 -4.0628E+01  4.4134E+01  3.5556E+00  3.0014E+01
       13255 -4.0628E+01  4.4134E+01  4.4444E+00  3.0014E+01
       13256 -4.0628E+01  4.4134E+01  5.3333E+00  3.0014E+01
       13257 -4.0628E+01  4.4134E+01  6.2222E+00  3.0014E+01
       13258 -4.0628E+01  4.4134E+01  7.1111E+00  3.0014E+01
       13259 -4.0628E+01  4.4134E+01  8.0000E+00  3.0014E+01
       13760 -3.9142E+01  4.5448E+01  0.0000E+00  3.0014E+01
       13761 -3.9142E+01  4.5448E+01  8.8889E-01  3.0014E+01
       13762 -3.9142E+01  4.5448E+01  1.7778E+00  3.0014E+01
       13763 -3.9142E+01  4.5448E+01  2.6667E+00  3.0014E+01
       13764 -3.9142E+01  4.5448E+01  3.5556E+00  3.0014E+01
       13765 -3.9142E+01  4.5448E+01  4.4444E+00  3.0014E+01
       13766 -3.9142E+01  4.5448E+01  5.3333E+00  3.0014E+01
       13767 -3.9142E+01  4.5448E+01  6.2222E+00  3.0014E+01
       13768 -3.9142E+01  4.5448E+01  7.1111E+00  3.0014E+01
       13769 -3.9142E+01  4.5448E+01  8.0000E+00  3.0014E+01
       14270 -3.7627E+01  4.6728E+01  0.0000E+00  3.0013E+01
       14271 -3.7627E+01  4.6728E+01  8.8889E-01  3.0013E+01
       14272 -3.7627E+01  4.6728E+01  1.7778E+00  3.0013E+01
       14273 -3.7627E+01  4.6728E+01  2.6667E+00  3.0013E+01
       14274 -3.7627E+01  4.6728E+01  3.5556E+00  3.0013E+01
       14275 -3.7627E+01  4.6728E+01  4.4444E+00  3.0013E+01
       14276 -3.7627E+01  4.6728E+01  5.3333E+00  3.0013E+01
       14277 -3.7627E+01  4.6728E+01  6.2222E+00  3.0013E+01
       14278 -3.7627E+01  4.6728E+01  7.1111E+00  3.0013E+01
       14279 -3.7627E+01  4.6728E+01  8.0000E+00  3.0013E+01
       14780 -3.6055E+01  4.7938E+01  0.0000E+00  3.0014E+01
       14781 -3.6055E+01  4.7938E+01  8.8889E-01  3.0014E+01
       14782 -3.6055E+01  4.7938E+01  1.7778E+00  3.0014E+01
       14783 -3.6055E+01  4.7938E+01  2.6667E+00  3.0014E+01
       14784 -3.6055E+01  4.7938E+01  3.5556E+00  3.0014E+01
       14785 -3.6055E+01  4.7938E+01  4.4444E+00  3.0014E+01
       14786 -3.6055E+01  4.7938E+01  5.3333E+00  3.0014E+01
       14787 -3.6055E+01  4.7938E+01  6.2222E+00  3.0014E+01
       14788 -3.6055E+01  4.7938E+01  7.1111E+00  3.0014E+01
       14789 -3.6055E+01  4.7938E+01  8.0000E+00  3.0014E+01
       15290 -3.4449E+01  4.9103E+01  0.0000E+00  3.0014E+01
       15291 -3.4449E+01  4.9103E+01  8.8889E-01  3.0014E+01
       15292 -3.4449E+01  4.9103E+01  1.7778E+00  3.0014E+01
       15293 -3.4449E+01  4.9103E+01  2.6667E+00  3.0014E+01
       15294 -3.4449E+01  4.9103E+01  3.5556E+00  3.0014E+01
       15295 -3.4449E+01  4.9103E+01  4.4444E+00  3.0014E+01
       15296 -3.4449E+01  4.9103E+01  5.3333E+00  3.0014E+01
       15297 -3.4449E+01  4.9103E+01  6.2222E+00  3.0014E+01
       15298 -3.4449E+01  4.9103E+01  7.1111E+00  3.0014E+01
       15299 -3.4449E+01  4.9103E+01  8.0000E+00  3.0014E+01
       15800 -3.2817E+01  5.0230E+01  0.0000E+00  3.0013E+01
       15801 -3.2816E+01  5.0230E+01  8.8889E-01  3.0013E+01
       15802 -3.2816E+01  5.0230E+01  1.7778E+00  3.0013E+01
       15803 -3.2816E+01  5.0230E+01  2.6667E+00  3.0013E+01
       15804 -3.2816E+01  5.0230E+01  3.5556E+00  3.0013E+01
       15805 -3.2816E+01  5.0230E+01  4.4444E+00  3.0013E+01
       15806 -3.2816E+01  5.0230E+01  5.3333E+00  3.0013E+01
       15807 -3.2816E+01  5.0230E+01  6.2222E+00  3.0013E+01
       15808 -3.2816E+01  5.0230E+01  7.1111E+00  3.0013E+01
       15809 -3.2817E+01  5.0230E+01  8.0000E+00  3.0013E+01
       16310 -3.1136E+01  5.1284E+01  0.0000E+00  3.0013E+01
       16311 -3.1129E+01  5.1273E+01  8.8889E-01  3.0014E+01
       16312 -3.1129E+01  5.1273E+01  1.7778E+00  3.0014E+01
       16313 -3.1129E+01  5.1273E+01  2.6667E+00  3.0014E+01
       16314 -3.1129E+01  5.1273E+01  3.5556E+00  3.0014E+01
       16315 -3.1129E+01  5.1273E+01  4.4444E+00  3.0014E+01
       16316 -3.1129E+01  5.1273E+01  5.3333E+00  3.0014E+01
       16317 -3.1129E+01  5.1273E+01  6.2222E+00  3.0014E+01
       16318 -3.1129E+01  5.1273E+01  7.1111E+00  3.0014E+01
       16319 -3.1136E+01  5.1284E+01  8.0000E+00  3.0013E+01
       16820 -2.9417E+01  5.2275E+01  0.0000E+00  3.0014E+01
       16821 -2.9417E+01  5.2275E+01  8.8889E-01  3.0014E+01
       16822 -2.9417E+01  5.2275E+01  1.7778E+00  3.0014E+01
       16823 -2.9417E+01  5.2275E+01  2.6667E+00  3.0014E+01
       16824 -2.9417E+01  5.2275E+01  3.5556E+00  3.0014E+01
       16825 -2.9417E+01  5.2275E+01  4.4444E+00  3.0014E+01
       16826 -2.9417E+01  5.2275E+01  5.3333E+00  3.0014E+01
       16827 -2.9417E+01  5.2275E+01  6.2222E+00  3.0014E+01
       16828 -2.9417E+01  5.2275E+01  7.1111E+00  3.0014E+01
       16829 -2.9417E+01  5.2275E+01  8.0000E+00  3.0014E+01
       17330 -2.7679E+01  5.3230E+01  0.0000E+00  3.0013E+01
       17331 -2.7679E+01  5.3230E+01  8.8889E-01  3.0013E+01
       17332 -2.7679E+01  5.3230E+01  1.7778E+00  3.0013E+01
       17333 -2.7679E+01  5.3230E+01  2.6667E+00  3.0013E+01
       17334 -2.7679E+01  5.3230E+01  3.5556E+00  3.0013E+01
       17335 -2.7679E+01  5.3230E+01  4.4444E+00  3.0013E+01
       17336 -2.7679E+01  5.3230E+01  5.3333E+00  3.0013E+01
       17337 -2.7679E+01  5.3230E+01  6.2222E+00  3.0013E+01
       17338 -2.7679E+01  5.3230E+01  7.1111E+00  3.0013E+01
       17339 -2.7679E+01  5.3230E+01  8.0000E+00  3.0013E+01
       17840 -2.5897E+01  5.4103E+01  0.0000E+00  3.0014E+01
       17841 -2.5897E+01  5.4103E+01  8.8889E-01  3.0014E+01
       17842 -2.5897E+01  5.4103E+01  1.7778E+00  3.0014E+01
       17843 -2.5897E+01  5.4103E+01  2.6667E+00  3.0014E+01
       17844 -2.5897E+01  5.4103E+01  3.5556E+00  3.0014E+01
       17845 -2.5897E+01  5.4103E+01  4.4444E+00  3.0014E+01
       17846 -2.5897E+01  5.4103E+01  5.3333E+00  3.0014E+01
       17847 -2.5897E+01  5.4103E+01  6.2222E+00  3.0014E+01
       17848 -2.5897E+01  5.4103E+01  7.1111E+00  3.0014E+01
       17849 -2.5897E+01  5.4103E+01  8.0000E+00  3.0014E+01
       18350 -2.4100E+01  5.4942E+01  0.0000E+00  3.0013E+01
       18351 -2.4096E+01  5.4933E+01  8.8889E-01  3.0014E+01
       18352 -2.4096E+01  5.4933E+01  1.7778E+00  3.0014E+01
       18353 -2.4096E+01  5.4933E+01  2.6667E+00  3.0014E+01
       18354 -2.4096E+01  5.4933E+01  3.5556E+00  3.0014E+01
       18355 -2.4096E+01  5.4933E+01  4.4444E+00  3.0014E+01
       18356 -2.4096E+01  5.4933E+01  5.3333E+00  3.0014E+01
       18357 -2.4096E+01  5.4933E+01  6.2222E+00  3.0014E+01
       18358 -2.4096E+01  5.4933E+01  7.1111E+00  3.0014E+01
       18359 -2.4100E+01  5.4942E+01  8.0000E+00  3.0013E+01
       18860 -2.2271E+01  5.5712E+01  0.0000E+00  3.0013E+01
       18861 -2.2270E+01  5.5709E+01  8.8889E-01  3.0013E+01
       18862 -2.2270E+01  5.5709E+01  1.7778E+00  3.0013E+01
       18863 -2.2270E+01  5.5709E+01  2.6667E+00  3.0013E+01
       18864 -2.2270E+01  5.5709E+01  3.5556E+00  3.0013E+01
       18865 -2.2270E+01  5.5709E+01  4.4444E+00  3.0013E+01
       18866 -2.2270E+01  5.5709E+01  5.3333E+00  3.0013E+01
       18867 -2.2270E+01  5.5709E+01  6.2222E+00  3.0013E+01
       18868 -2.2270E+01  5.5709E+01  7.1111E+00  3.0013E+01
       18869 -2.2271E+01  5.5712E+01  8.0000E+00  3.0013E+01
       19370 -2.0412E+01  5.6403E+01  0.0000E+00  3.0014E+01
       19371 -2.0412E+01  5.6403E+01  8.8889E-01  3.0014E+01
       19372 -2.0412E+01  5.6403E+01  1.7778E+00  3.0014E+01
       19373 -2.0412E+01  5.6403E+01  2.6667E+00  3.0014E+01
